ANDS,20110623,37200000,20110623,37500000,1.002,5,1.002,500
ANEN,20110623,37200000,20110623,37500000,18.2525,4,18.2525,400
ANSS,20110623,37200000,20110623,37500000,52.8556,25,52.8534936539746,2994
ANTH,20110623,37200000,20110623,37500000,8.121,10,8.12214285714286,1400
AONE,20110623,37200000,20110623,37500000,4.74634464285715,112,4.74924,15000
AOSL,20110623,37200000,20110623,37500000,13.0626666666667,15,13.0670588235294,1700
APAC,20110623,37200000,20110623,37500000,5.45,1,5.45,100
APEI,20110623,37200000,20110623,37500000,41.7628947368421,19,41.754375,2400
APKT,20110623,37200000,20110623,37500000,62.4330395833332,288,62.462344491273,45319
APOG,20110623,37200000,20110623,37500000,12.1583333333333,6,12.1583333333333,600
APOL,20110623,37200000,20110623,37500000,41.9286970588235,102,41.9290339267406,10729
APRI,20110623,37200000,20110623,37500000,5.0101,2,5.01012,500
APWR,20110623,37200000,20110623,37500000,1.69476818181818,44,1.6943820754717,10600
ARAY,20110623,37200000,20110623,37500000,7.52785333333333,15,7.52604176851186,2782
ARBA,20110623,37200000,20110623,37500000,32.1444650485437,103,32.1448811023622,12700
ARCC,20110623,37200000,20110623,37500000,15.7431422222222,135,15.7442524244254,112604
ARDNA,20110623,37200000,20110623,37500000,88.2468181818182,22,88.1992592592593,2700
AREX,20110623,37200000,20110623,37500000,21.7283008,125,21.7271586206897,14500
ARGN,20110623,37200000,20110623,37500000,15.23,13,15.2353333333333,1500
ARIA,20110623,37200000,20110623,37500000,10.0527219565218,460,10.0583875093176,68419
ARII,20110623,37200000,20110623,37500000,19.85,2,19.85,200
ARKR,20110623,37200000,20110623,37500000,15.0336,3,15.0168,600
ARLP,20110623,37200000,20110623,37500000,71.7436833333333,6,71.7554526748971,1215
ARMH,20110623,37200000,20110623,37500000,27.3571993796528,806,27.3562874029573,130999
ARNA,20110623,37200000,20110623,37500000,1.31021739130435,23,1.31020833333333,2400
ARQL,20110623,37200000,20110623,37500000,6.328,5,6.328,500
ARRS,20110623,37200000,20110623,37500000,10.7184126984127,63,10.7182804392422,8287
ARRY,20110623,37200000,20110623,37500000,2.17363333333333,6,2.17263636363636,1100
ARTC,20110623,37200000,20110623,37500000,33.4266333333333,3,33.4266333333333,300
ARTX,20110623,37200000,20110623,37500000,1.98977777777778,9,1.99735714285714,8400
ARUN,20110623,37200000,20110623,37500000,26.2697493087557,217,26.2612527103375,32745
ARWR,20110623,37200000,20110623,37500000,0.45025641025641,39,0.450859396003226,11159
ASBC,20110623,37200000,20110623,37500000,13.2491754385965,114,13.249623885918,14025
ASCA,20110623,37200000,20110623,37500000,22.5124324324324,37,22.5128205128205,3900
ASFI,20110623,37200000,20110623,37500000,7.65333333333333,12,7.66909456740443,1988
ASGN,20110623,37200000,20110623,37500000,9.255,6,9.25571428571429,700
ASIA,20110623,37200000,20110623,37500000,13.8169714285714,56,13.8188755473937,7079
ASMI,20110623,37200000,20110623,37500000,35.545,4,35.545,400
ASML,20110623,37200000,20110623,37500000,34.4407428571428,175,34.4396907216495,19400
ASNA,20110623,37200000,20110623,37500000,32.6009725806452,62,32.599695063843,6422
ASPS,20110623,37200000,20110623,37500000,35.5522727272727,22,35.55,2400
ASTC,20110623,37200000,20110623,37500000,1.08,1,1.08,100
ASTE,20110623,37200000,20110623,37500000,34.68,17,34.6795238095238,2100
ASTI,20110623,37200000,20110623,37500000,1.37168333333333,6,1.37168333333333,600
ASTM,20110623,37200000,20110623,37500000,2.56198,5,2.56364736842105,950
ASYS,20110623,37200000,20110623,37500000,18.6895652173913,23,18.6895652173913,2300
